STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
061800,99999, 20000412,   41.6,24,   40.7,24, 9999.9, 0, 9999.9, 0,   3.4,24,   7.0,24,  14.0, 999.9,   46.6*,  37.0*,99.99I,999.9, 010000,
061800,99999, 20000413,   42.7,24,   39.9,24, 9999.9, 0, 9999.9, 0,   5.2,24,  14.2,24,  18.1, 999.9,   48.2*,  37.4*, 0.03E,999.9, 010000,
061800,99999, 20000414,   41.1,24,   40.3,24, 9999.9, 0, 9999.9, 0,   6.3,24,   9.6,23,  15.0, 999.9,   46.4*,  35.6*,99.99E,999.9, 010000,
061800,99999, 20000415,   42.8,24,   41.4,24, 9999.9, 0, 9999.9, 0,   4.4,24,   7.5,24,  11.1, 999.9,   47.3*,  35.1*,99.99E,999.9, 010000,
061800,99999, 20000416,   45.9,24,   41.7,24, 9999.9, 0, 9999.9, 0,   4.5,24,   9.1,24,  16.9, 999.9,   53.6*,  41.0*,99.99E,999.9, 110000,
061800,99999, 20000417,   45.7,24,   40.6,24, 9999.9, 0, 9999.9, 0,   6.0,24,   8.2,24,  14.0,  21.0,   52.3*,  39.2*,99.99E,999.9, 010000,
061800,99999, 20000418,   46.1,24,   44.3,24, 9999.9, 0, 9999.9, 0,   5.6,24,   6.3,24,   8.9, 999.9,   53.6*,  40.5*, 0.00E,999.9, 000000,
061800,99999, 20000419,   48.7,24,   44.7,24, 9999.9, 0, 9999.9, 0,   5.6,24,   6.4,24,  13.0, 999.9,   59.7*,  40.8*,99.99E,999.9, 110010,
061800,99999, 20000420,   47.3,24,   45.1,24, 9999.9, 0, 9999.9, 0,   3.2,24,   5.5,24,   8.0, 999.9,   57.2*,  40.3*, 0.03E,999.9, 100000,
061800,99999, 20000421,   49.4,23,   46.9,23, 9999.9, 0, 9999.9, 0,   4.5,23,   8.3,23,  13.0, 999.9,   58.1*,  40.8*, 0.00I,999.9, 000000,
061800,99999, 20000422,   52.7,23,   42.9,23, 9999.9, 0, 9999.9, 0,   5.8,23,   7.0,23,  12.0,  22.9,   66.2*,  39.4*, 0.00I,999.9, 000000,
061800,99999, 20000423,   55.2,24,   51.8,24, 9999.9, 0, 9999.9, 0,   5.5,24,   8.3,24,  14.0, 999.9,   66.9*,  46.4*, 0.00I,999.9, 100010,
061800,99999, 20000424,   53.7,22,   52.0,22, 9999.9, 0, 9999.9, 0,   4.3,22,  10.0,22,  14.0, 999.9,   71.6*,  46.9*,99.99I,999.9, 110000,
061800,99999, 20000425,   49.9,24,   47.0,24, 9999.9, 0, 9999.9, 0,   6.9,24,   7.9,24,  14.0, 999.9,   55.2*,  42.8*, 0.03E,999.9, 010000,
061800,99999, 20000426,   50.1,24,   46.5,24, 9999.9, 0, 9999.9, 0,   5.3,24,   7.9,24,  14.0, 999.9,   57.7*,  38.7*, 0.00I,999.9, 100000,
061800,99999, 20000427,   57.1,24,   51.9,24, 9999.9, 0, 9999.9, 0,   6.9,24,   8.9,24,  14.0, 999.9,   68.2*,  46.9*, 0.00I,999.9, 000000,
061800,99999, 20000428,   59.6,24,   53.1,24, 9999.9, 0, 9999.9, 0,   6.4,24,  10.2,24,  15.0,  23.9,   70.5*,  50.0*, 0.00I,999.9, 000000,
061800,99999, 20000429,   62.0,24,   52.4,24, 9999.9, 0, 9999.9, 0,   6.4,24,   8.2,24,  12.0, 999.9,   72.5*,  51.8*, 0.00I,999.9, 000000,
061800,99999, 20000430,   60.9,24,   53.4,24, 9999.9, 0, 9999.9, 0,   6.6,24,   5.4,24,   8.9, 999.9,   73.4*,  50.0*,99.99I,999.9, 010000,
061800,99999, 20000501,   55.3,24,   47.4,24, 9999.9, 0, 9999.9, 0,   6.3,24,  11.3,24,  15.9, 999.9,   64.8*,  46.4*, 0.00I,999.9, 000000,
061800,99999, 20000502,   51.6,24,   36.7,24, 9999.9, 0, 9999.9, 0,   6.9,24,   9.3,24,  12.0, 999.9,   59.7*,  42.8*, 0.00I,999.9, 000000,
061800,99999, 20000503,   51.6,24,   40.2,24, 9999.9, 0, 9999.9, 0,   6.9,24,   7.3,24,  11.1, 999.9,   60.8*,  40.1*, 0.00I,999.9, 000000,
061800,99999, 20000504,   53.5,24,   43.0,24, 9999.9, 0, 9999.9, 0,   6.8,24,   6.0,24,  11.1, 999.9,   68.5*,  44.6*, 0.00I,999.9, 000000,
061800,99999, 20000505,   51.5,24,   43.7,24, 9999.9, 0, 9999.9, 0,   6.6,24,   6.3,24,  12.0, 999.9,   59.0*,  43.3*, 0.00I,999.9, 000000,
061800,99999, 20000506,   54.6,24,   44.5,24, 9999.9, 0, 9999.9, 0,   6.9,24,   6.5,24,  14.0, 999.9,   68.0*,  42.3*, 0.00I,999.9, 000000,
061800,99999, 20000507,   52.2,24,   40.2,24, 9999.9, 0, 9999.9, 0,   6.4,24,   8.7,24,  12.0, 999.9,   61.9*,  42.8*, 0.00I,999.9, 000000,
061800,99999, 20000508,   54.8,24,   42.2,24, 9999.9, 0, 9999.9, 0,   7.4,24,   6.5,24,   8.9, 999.9,   73.2*,  25.9*, 0.00I,999.9, 000000,
061800,99999, 20000509,   58.2,24,   43.2,24, 9999.9, 0, 9999.9, 0,   7.7,24,   7.2,24,  11.1, 999.9,   70.7*,  46.4*, 0.00I,999.9, 000000,
061800,99999, 20000510,   57.7,24,   46.3,24, 9999.9, 0, 9999.9, 0,   6.7,24,   6.0,24,   8.9, 999.9,   73.8*,  46.2*, 0.00I,999.9, 000000,
061800,99999, 20000511,   58.5,24,   50.0,24, 9999.9, 0, 9999.9, 0,   6.8,24,   7.9,24,  12.0, 999.9,   69.8*,  45.1*, 0.00I,999.9, 000000,
061800,99999, 20000512,   51.3,24,   39.4,24, 9999.9, 0, 9999.9, 0,   6.9,24,   9.1,24,  14.0, 999.9,   60.1*,  42.8*, 0.00I,999.9, 000000,
061800,99999, 20000513,   56.2,24,   42.2,24, 9999.9, 0, 9999.9, 0,   7.2,24,   7.7,24,  12.0, 999.9,   68.2*,  41.0*, 0.00I,999.9, 000000,
061800,99999, 20000514,   61.7,24,   48.7,24, 9999.9, 0, 9999.9, 0,   8.0,24,   5.4,24,  14.0, 999.9,   74.3*,  44.6*, 0.00I,999.9, 000000,
061800,99999, 20000515,   63.7,24,   51.3,24, 9999.9, 0, 9999.9, 0,   6.7,24,   8.0,24,  13.0, 999.9,   77.0*,  48.2*, 0.00I,999.9, 000000,
061800,99999, 20000516,   65.2,24,   51.7,24, 9999.9, 0, 9999.9, 0,   7.5,24,   8.4,24,  14.0,  19.0,   74.1*,  51.1*, 0.00I,999.9, 000000,
061800,99999, 20000517,   61.4,24,   55.1,24, 9999.9, 0, 9999.9, 0,   7.8,24,  10.0,24,  26.0, 999.9,   72.3*,  50.0*,99.99I,999.9, 010000,
061800,99999, 20000518,   54.2,24,   50.9,24, 9999.9, 0, 9999.9, 0,   7.2,24,   9.6,24,  13.0, 999.9,   61.3*,  46.4*, 0.00E,999.9, 010000,
061800,99999, 20000519,   53.0,24,   48.7,24, 9999.9, 0, 9999.9, 0,   7.0,24,   8.3,24,  13.0, 999.9,   58.8*,  45.7*, 0.03E,999.9, 010000,
061800,99999, 20000520,   53.5,24,   48.8,24, 9999.9, 0, 9999.9, 0,   6.8,24,   4.7,24,   8.9, 999.9,   63.1*,  45.5*, 0.08E,999.9, 010010,
061800,99999, 20000521,   52.0,24,   48.0,24, 9999.9, 0, 9999.9, 0,   6.8,24,   5.4,24,  11.1, 999.9,   59.5*,  41.9*, 0.28E,999.9, 010000,
061800,99999, 20000522,   53.7,24,   47.1,24, 9999.9, 0, 9999.9, 0,   7.5,24,   5.1,23,   8.0, 999.9,   62.6*,  45.7*,99.99E,999.9, 010010,
061800,99999, 20000523,   54.9,24,   50.5,24, 9999.9, 0, 9999.9, 0,   7.0,24,  10.0,24,  15.0, 999.9,   61.9*,  43.0*,99.99E,999.9, 010000,
061800,99999, 20000524,   56.4,24,   53.6,24, 9999.9, 0, 9999.9, 0,   5.7,24,  11.3,24,  15.9,  26.0,   63.5*,  50.0*, 0.20E,999.9, 010000,
061800,99999, 20000525,   53.0,24,   50.7,24, 9999.9, 0, 9999.9, 0,   6.9,24,  14.1,24,  28.0,  42.9,   61.2*,  46.4*,99.99E,999.9, 010000,
061800,99999, 20000526,   54.5,24,   46.4,24, 9999.9, 0, 9999.9, 0,   7.2,24,  13.6,24,  20.0,  27.0,   62.6*,  46.8*, 0.03E,999.9, 010000,
061800,99999, 20000527,   53.9,24,   49.6,24, 9999.9, 0, 9999.9, 0,   6.9,24,  13.8,24,  20.0,  32.1,   59.0*,  47.3*,99.99E,999.9, 010000,
061800,99999, 20000528,   54.3,24,   48.9,24, 9999.9, 0, 9999.9, 0,   6.9,24,  15.2,24,  22.0,  34.0,   59.2*,  47.1*, 0.02E,999.9, 010000,
061800,99999, 20000529,   50.0,24,   47.4,24, 9999.9, 0, 9999.9, 0,   7.4,24,  21.3,24,  27.0,  40.0,   55.9*,  46.4*, 0.32F,999.9, 010000,
061800,99999, 20000530,   51.1,24,   43.3,24, 9999.9, 0, 9999.9, 0,   7.5,24,  12.9,24,  16.9, 999.9,   57.6*,  42.8*, 0.01F,999.9, 010000,
061800,99999, 20000531,   51.3,24,   40.9,24, 9999.9, 0, 9999.9, 0,   8.9,24,   9.6,24,  14.0, 999.9,   60.8*,  38.8*, 0.00I,999.9, 000000,
061800,99999, 20000601,   54.7,24,   49.6,24, 9999.9, 0, 9999.9, 0,   6.9,24,   9.7,24,  14.0, 999.9,   62.6*,  42.4*,99.99I,999.9, 010000,
061800,99999, 20000602,   57.8,24,   56.6,24, 9999.9, 0, 9999.9, 0,   6.2,24,  14.6,24,  19.0, 999.9,   61.7*,  51.8*,99.99I,999.9, 010000,
061800,99999, 20000603,   55.0,24,   45.3,24, 9999.9, 0, 9999.9, 0,   7.0,24,   8.4,23,  15.0, 999.9,   62.6*,  48.2*, 0.03E,999.9, 010000,
061800,99999, 20000604,   50.1,24,   47.0,24, 9999.9, 0, 9999.9, 0,   7.6,24,   8.2,24,  14.0, 999.9,   60.1*,  44.6*, 0.03A,999.9, 010000,
061800,99999, 20000605,   54.0,24,   48.9,24, 9999.9, 0, 9999.9, 0,   7.6,24,   8.3,24,  14.0, 999.9,   61.0*,  44.6*,99.99A,999.9, 010000,
061800,99999, 20000606,   47.6,24,   46.0,24, 9999.9, 0, 9999.9, 0,   6.6,24,  11.5,24,  18.1,  27.0,   59.0*,  44.6*,99.99A,999.9, 010000,
061800,99999, 20000607,   50.1,24,   47.3,24, 9999.9, 0, 9999.9, 0,   7.5,24,  12.5,24,  18.1,  25.1,   57.2*,  44.6*, 0.04E,999.9, 010000,
061800,99999, 20000608,   55.0,24,   44.4,24, 9999.9, 0, 9999.9, 0,   8.4,24,  13.1,24,  19.0,  28.0,   62.8*,  47.1*, 0.00I,999.9, 000000,
061800,99999, 20000609,   58.4,24,   48.0,24, 9999.9, 0, 9999.9, 0,   7.0,24,   8.3,24,  15.0, 999.9,   64.9*,  45.9*, 0.00I,999.9, 000000,
061800,99999, 20000610,   64.3,24,   54.0,24, 9999.9, 0, 9999.9, 0,   7.4,24,  10.3,24,  15.0, 999.9,   72.1*,  54.9*, 0.00I,999.9, 000000,
061800,99999, 20000611,   61.9,24,   54.4,24, 9999.9, 0, 9999.9, 0,   6.8,24,   9.1,24,  13.0, 999.9,   70.5*,  51.8*, 0.00I,999.9, 000000,
061800,99999, 20000612,   58.3,24,   52.2,24, 9999.9, 0, 9999.9, 0,   7.4,24,  14.0,24,  21.0, 999.9,   66.0*,  50.4*, 0.00I,999.9, 000000,
061800,99999, 20000613,   62.1,24,   58.2,24, 9999.9, 0, 9999.9, 0,   7.1,24,  14.5,24,  22.9, 999.9,   72.5*,  54.9*, 0.03E,999.9, 010000,
061800,99999, 20000614,   57.7,24,   47.5,24, 9999.9, 0, 9999.9, 0,   6.9,24,  11.2,24,  15.0, 999.9,   64.4*,  50.9*, 0.00I,999.9, 000000,
061800,99999, 20000615,   55.5,24,   44.6,24, 9999.9, 0, 9999.9, 0,   7.3,24,  13.6,24,  19.0,  28.9,   61.5*,  48.2*, 0.00I,999.9, 000000,
061800,99999, 20000616,   54.4,24,   43.1,24, 9999.9, 0, 9999.9, 0,   8.6,24,  14.8,24,  19.0,  28.9,   61.5*,  48.2*, 0.00I,999.9, 000000,
061800,99999, 20000617,   58.6,24,   44.9,24, 9999.9, 0, 9999.9, 0,   8.0,24,   8.1,22,  11.1,  21.0,   67.6*,  46.9*, 0.00I,999.9, 000000,
061800,99999, 20000618,   56.3,24,   52.7,24, 9999.9, 0, 9999.9, 0,   7.4,24,   9.4,24,  14.0, 999.9,   65.1*,  50.9*, 0.03E,999.9, 010000,
061800,99999, 20000619,   61.9,24,   58.3,24, 9999.9, 0, 9999.9, 0,   4.6,24,   8.0,24,  13.0, 999.9,   70.3*,  48.7*, 0.00I,999.9, 100000,
061800,99999, 20000620,   74.9,24,   64.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.1,24,  15.0, 999.9,   86.4*,  57.7*, 0.00I,999.9, 000000,
061800,99999, 20000621,   73.3,24,   63.1,24, 9999.9, 0, 9999.9, 0,   5.6,24,   9.3,24,  16.9, 999.9,   86.0*,  62.6*,99.99I,999.9, 010000,
061800,99999, 20000622,   62.7,24,   58.4,24, 9999.9, 0, 9999.9, 0,   6.7,24,   8.1,24,  13.0, 999.9,   78.8*,  55.4*, 0.00E,999.9, 010000,
061800,99999, 20000623,   62.0,24,   57.3,24, 9999.9, 0, 9999.9, 0,   7.4,24,  11.3,24,  15.9, 999.9,   68.0*,  55.4*, 0.03E,999.9, 000000,
061800,99999, 20000624,   56.9,24,   55.3,24, 9999.9, 0, 9999.9, 0,   7.0,24,   6.6,24,  12.0, 999.9,   62.1*,  51.6*, 0.04E,999.9, 010000,
061800,99999, 20000625,   57.4,24,   53.3,24, 9999.9, 0, 9999.9, 0,   6.8,24,   8.2,24,  14.0, 999.9,   66.2*,  48.4*,99.99E,999.9, 010000,
061800,99999, 20000626,   54.1,24,   52.4,24, 9999.9, 0, 9999.9, 0,   6.8,24,  16.7,24,  20.0,  29.9,   57.2*,  51.8*, 0.67E,999.9, 010000,
061800,99999, 20000627,   55.2,24,   47.5,24, 9999.9, 0, 9999.9, 0,   7.0,24,  17.3,24,  22.0,  30.9,   61.2*,  49.8*, 0.03E,999.9, 010000,
061800,99999, 20000628,   54.6,24,   48.7,24, 9999.9, 0, 9999.9, 0,   7.6,24,   8.1,24,  13.0, 999.9,   60.8*,  48.0*, 0.00E,999.9, 010000,
061800,99999, 20000629,   55.9,24,   53.4,24, 9999.9, 0, 9999.9, 0,   7.2,24,   6.9,24,  14.0, 999.9,   65.5*,  49.1*, 0.01A,999.9, 010000,
061800,99999, 20000630,   53.0,24,   52.1,24, 9999.9, 0, 9999.9, 0,   6.5,24,  15.5,24,  21.0,  29.9,   57.7*,  51.6*,99.99A,999.9, 010000,
061800,99999, 20000701,   57.7,24,   54.9,24, 9999.9, 0, 9999.9, 0,   6.1,24,   8.8,24,  18.1, 999.9,   63.7*,  51.4*, 0.03E,999.9, 010000,
061800,99999, 20000702,   60.5,24,   54.1,24, 9999.9, 0, 9999.9, 0,   6.8,24,   4.4,24,  11.1, 999.9,   68.4*,  47.5*, 0.00I,999.9, 100000,
061800,99999, 20000703,   62.3,24,   51.8,24, 9999.9, 0, 9999.9, 0,   6.9,24,   4.8,24,   8.9, 999.9,   71.6*,  49.5*, 0.00I,999.9, 000000,
061800,99999, 20000704,   63.9,24,   55.2,24, 9999.9, 0, 9999.9, 0,   7.4,24,   5.0,23,   8.0, 999.9,   75.2*,  50.9*, 0.00I,999.9, 000000,
061800,99999, 20000705,   61.9,24,   58.0,24, 9999.9, 0, 9999.9, 0,   7.4,24,  10.6,24,  15.0, 999.9,   73.8*,  58.3*, 0.00E,999.9, 010000,
061800,99999, 20000706,   59.6,24,   53.4,24, 9999.9, 0, 9999.9, 0,   6.7,24,  10.7,24,  14.0, 999.9,   65.5*,  53.6*, 0.03A,999.9, 000000,
061800,99999, 20000707,   55.0,24,   45.4,24, 9999.9, 0, 9999.9, 0,   7.4,24,  12.7,24,  16.9, 999.9,   59.0*,  50.0*, 0.00I,999.9, 000000,
061800,99999, 20000708,   56.3,24,   46.0,24, 9999.9, 0, 9999.9, 0,   7.7,24,  11.4,24,  15.9, 999.9,   64.4*,  48.9*, 0.00I,999.9, 000000,
061800,99999, 20000709,   55.6,24,   54.1,24, 9999.9, 0, 9999.9, 0,   7.2,24,  10.6,24,  15.9, 999.9,   61.7*,  48.2*, 0.02E,999.9, 010000,
061800,99999, 20000710,   57.0,24,   55.8,24, 9999.9, 0, 9999.9, 0,   6.3,24,  11.1,24,  15.0,  25.1,   60.8*,  53.6*, 0.03E,999.9, 010000,
061800,99999, 20000711,   59.5,24,   57.1,24, 9999.9, 0, 9999.9, 0,   7.2,24,   9.1,24,  15.9, 999.9,   65.8*,  53.6*, 0.00I,999.9, 000000,
061800,99999, 20000712,   60.3,24,   55.2,24, 9999.9, 0, 9999.9, 0,   7.1,24,  11.8,24,  21.0,  27.0,   68.9*,  52.5*,99.99I,999.9, 010000,
061800,99999, 20000713,   55.6,24,   47.7,24, 9999.9, 0, 9999.9, 0,   7.2,24,  14.6,24,  20.0,  29.9,   62.2*,  50.0*, 0.03E,999.9, 000000,
061800,99999, 20000714,   57.9,24,   55.7,24, 9999.9, 0, 9999.9, 0,   6.9,24,   6.7,24,   9.9, 999.9,   68.7*,  49.6*, 0.03E,999.9, 010000,
061800,99999, 20000715,   60.2,24,   55.0,24, 9999.9, 0, 9999.9, 0,   7.2,24,   7.8,24,  19.0,  21.0,   68.9*,  51.8*, 0.00E,999.9, 000000,
061800,99999, 20000716,   61.5,24,   53.9,24, 9999.9, 0, 9999.9, 0,   7.2,24,   6.8,24,   9.9, 999.9,   72.3*,  48.7*, 0.00I,999.9, 000000,
061800,99999, 20000717,   61.9,24,   56.6,24, 9999.9, 0, 9999.9, 0,   7.1,24,   9.5,24,  14.0, 999.9,   70.3*,  52.2*, 0.00I,999.9, 100000,
061800,99999, 20000718,   57.2,24,   54.4,24, 9999.9, 0, 9999.9, 0,   7.5,24,  12.1,24,  15.0, 999.9,   64.8*,  53.6*, 0.06F,999.9, 000000,
061800,99999, 20000719,   58.0,24,   55.9,24, 9999.9, 0, 9999.9, 0,   7.4,24,  11.3,24,  19.0, 999.9,   66.2*,  52.5*, 0.03A,999.9, 010000,
061800,99999, 20000720,   60.8,24,   56.3,24, 9999.9, 0, 9999.9, 0,   7.2,24,  15.6,24,  27.2, 999.9,   66.6*,  55.2*, 0.00I,999.9, 000000,
061800,99999, 20000721,   63.1,24,   59.7,24, 9999.9, 0, 9999.9, 0,   7.4,24,  18.3,24,  31.1, 999.9,   69.8*,  58.6*, 0.03E,999.9, 010000,
061800,99999, 20000722,   62.0,24,   59.5,24, 9999.9, 0, 9999.9, 0,   6.8,24,   7.0,23,  11.1, 999.9,   69.6*,  57.2*, 0.00E,999.9, 010000,
061800,99999, 20000723,   61.2,24,   59.6,24, 9999.9, 0, 9999.9, 0,   4.9,24,   5.2,24,   8.9, 999.9,   68.0*,  55.4*, 0.00I,999.9, 100000,
061800,99999, 20000724,   63.1,24,   57.5,24, 9999.9, 0, 9999.9, 0,   4.6,24,   4.6,23,   9.9, 999.9,   75.4*,  52.3*, 0.03E,999.9, 110000,
061800,99999, 20000725,   60.0,24,   56.6,24, 9999.9, 0, 9999.9, 0,   5.9,24,   5.7,24,   9.9, 999.9,   69.8*,  55.0*, 0.00I,999.9, 000000,
061800,99999, 20000726,   62.6,24,   58.7,24, 9999.9, 0, 9999.9, 0,   5.4,24,   4.6,24,   7.0, 999.9,   75.4*,  53.1*, 0.63E,999.9, 110000,
061800,99999, 20000727,   62.0,24,   56.8,24, 9999.9, 0, 9999.9, 0,   7.5,24,   7.8,24,  14.0, 999.9,   69.8*,  52.5*, 0.00I,999.9, 100000,
061800,99999, 20000728,   62.3,24,   57.7,24, 9999.9, 0, 9999.9, 0,   6.4,24,   5.5,24,   9.9, 999.9,   70.0*,  54.0*,99.99I,999.9, 010000,
061800,99999, 20000729,   61.3,24,   58.8,24, 9999.9, 0, 9999.9, 0,   6.7,24,   5.1,24,   9.9, 999.9,   68.7*,  57.2*, 0.06F,999.9, 010000,
061800,99999, 20000730,   61.6,24,   57.6,24, 9999.9, 0, 9999.9, 0,   7.0,24,   8.5,24,  15.0,  23.9,   71.4*,  55.2*, 0.31F,999.9, 010000,
061800,99999, 20000731,   59.4,24,   54.9,24, 9999.9, 0, 9999.9, 0,   7.2,24,   9.9,24,  15.0, 999.9,   86.4*,  47.5*, 0.03E,999.9, 010000,
061800,99999, 20000801,   59.8,24,   58.3,24, 9999.9, 0, 9999.9, 0,   5.7,24,   7.8,24,  14.0, 999.9,   67.6*,  52.5*, 0.12E,999.9, 110000,
061800,99999, 20000802,   61.7,24,   59.7,24, 9999.9, 0, 9999.9, 0,   5.4,24,   7.0,24,  13.0, 999.9,   68.0*,  54.7*, 0.03A,999.9, 010010,
061800,99999, 20000803,   60.9,24,   57.1,24, 9999.9, 0, 9999.9, 0,   6.3,24,   9.0,24,  15.9, 999.9,   69.8*,  53.1*, 0.03A,999.9, 010000,
061800,99999, 20000804,   60.5,24,   57.2,24, 9999.9, 0, 9999.9, 0,   5.8,24,   6.2,24,   9.9, 999.9,   69.6*,  51.6*, 0.04E,999.9, 100000,
061800,99999, 20000805,   58.8,24,   55.3,24, 9999.9, 0, 9999.9, 0,   7.1,24,   8.2,24,  13.0, 999.9,   64.0*,  49.5*, 0.00I,999.9, 000000,
061800,99999, 20000806,   61.7,24,   56.4,24, 9999.9, 0, 9999.9, 0,   7.1,24,  11.3,24,  15.9, 999.9,   70.3*,  53.6*,99.99I,999.9, 010000,
061800,99999, 20000807,   57.8,24,   45.3,24, 9999.9, 0, 9999.9, 0,   7.5,24,  14.7,24,  21.0,  33.0,   64.8*,  51.8*, 0.08E,999.9, 000000,
061800,99999, 20000808,   57.7,24,   46.3,24, 9999.9, 0, 9999.9, 0,   8.0,24,  12.0,24,  15.0, 999.9,   63.7*,  51.1*,99.99E,999.9, 010000,
061800,99999, 20000809,   59.7,24,   48.4,24, 9999.9, 0, 9999.9, 0,   7.9,24,   9.1,24,  14.0, 999.9,   69.6*,  50.0*, 0.00I,999.9, 000000,
061800,99999, 20000810,   57.5,24,   55.7,24, 9999.9, 0, 9999.9, 0,   6.8,24,   8.1,24,  14.0, 999.9,   65.1*,  46.9*,99.99I,999.9, 010000,
061800,99999, 20000811,   60.6,24,   59.1,24, 9999.9, 0, 9999.9, 0,   5.6,24,   9.2,24,  13.0, 999.9,   67.1*,  57.2*, 0.08E,999.9, 010000,
061800,99999, 20000812,   59.0,24,   54.1,24, 9999.9, 0, 9999.9, 0,   7.5,24,   7.7,24,  12.0, 999.9,   68.0*,  50.0*, 0.03E,999.9, 010000,
061800,99999, 20000813,   59.4,24,   54.2,24, 9999.9, 0, 9999.9, 0,   6.8,24,   4.7,24,   6.0, 999.9,   70.5*,  48.2*, 0.00I,999.9, 100000,
061800,99999, 20000814,   62.3,24,   57.1,24, 9999.9, 0, 9999.9, 0,   4.7,24,   9.4,24,  15.9, 999.9,   69.8*,  51.4*, 0.00I,999.9, 100000,
061800,99999, 20000815,   65.9,24,   62.5,24, 9999.9, 0, 9999.9, 0,   6.8,24,   9.5,24,  15.9, 999.9,   72.7*,  59.0*, 0.03E,999.9, 010010,
061800,99999, 20000816,   61.0,24,   56.2,24, 9999.9, 0, 9999.9, 0,   6.2,24,   8.4,24,  16.9, 999.9,   70.9*,  53.8*, 0.00I,999.9, 000000,
061800,99999, 20000817,   59.8,24,   57.7,24, 9999.9, 0, 9999.9, 0,   5.9,24,   7.4,24,  12.0, 999.9,   67.1*,  53.6*, 0.00I,999.9, 000000,
061800,99999, 20000818,   61.5,24,   53.1,24, 9999.9, 0, 9999.9, 0,   6.4,24,   8.2,24,  13.0, 999.9,   72.3*,  51.8*, 0.00I,999.9, 000000,
061800,99999, 20000819,   61.0,24,   58.9,24, 9999.9, 0, 9999.9, 0,   6.8,24,   6.2,24,   8.9, 999.9,   64.4*,  56.8*, 0.03E,999.9, 010000,
061800,99999, 20000820,   61.6,24,   54.1,24, 9999.9, 0, 9999.9, 0,   4.6,24,   8.2,24,  15.9, 999.9,   70.9*,  51.8*, 0.12E,999.9, 010000,
061800,99999, 20000821,   57.5,24,   48.9,24, 9999.9, 0, 9999.9, 0,   7.6,24,   6.2,24,  14.0, 999.9,   66.4*,  49.5*, 0.01E,999.9, 010000,
061800,99999, 20000822,   57.7,24,   46.1,24, 9999.9, 0, 9999.9, 0,   7.8,24,  10.4,24,  18.1,  26.0,   67.6*,  46.8*, 0.00I,999.9, 000000,
061800,99999, 20000823,   56.9,24,   45.7,24, 9999.9, 0, 9999.9, 0,   7.6,24,  10.8,24,  15.9, 999.9,   66.0*,  48.2*, 0.00I,999.9, 000000,
061800,99999, 20000824,   55.8,24,   51.9,24, 9999.9, 0, 9999.9, 0,   7.1,24,  14.2,24,  22.9,  27.0,   61.9*,  50.0*,99.99I,999.9, 010000,
061800,99999, 20000825,   59.3,24,   50.7,24, 9999.9, 0, 9999.9, 0,   7.6,24,   7.2,24,  11.1, 999.9,   68.5*,  48.2*, 0.02E,999.9, 000000,
061800,99999, 20000826,   59.2,24,   53.7,24, 9999.9, 0, 9999.9, 0,   7.7,24,   8.4,24,  15.9, 999.9,   68.0*,  46.8*, 0.00I,999.9, 100000,
061800,99999, 20000827,   62.8,24,   55.9,24, 9999.9, 0, 9999.9, 0,   8.1,24,  12.9,24,  19.0,  27.0,   68.5*,  57.0*, 0.00I,999.9, 000000,
061800,99999, 20000828,   61.5,24,   58.2,24, 9999.9, 0, 9999.9, 0,   5.9,24,   9.4,24,  14.0, 999.9,   68.4*,  57.2*,99.99I,999.9, 010000,
061800,99999, 20000829,   60.6,24,   57.7,24, 9999.9, 0, 9999.9, 0,   4.4,24,   7.3,24,  12.0, 999.9,   67.6*,  55.4*, 0.05F,999.9, 110000,
061800,99999, 20000830,   58.4,24,   53.9,24, 9999.9, 0, 9999.9, 0,   5.7,24,   6.7,24,  12.0, 999.9,   66.2*,  49.5*, 0.02E,999.9, 110000,
061800,99999, 20000831,   57.0,24,   49.3,24, 9999.9, 0, 9999.9, 0,   7.4,24,   7.3,24,   9.9, 999.9,   63.3*,  48.2*, 0.02E,999.9, 000000,
061800,99999, 20000901,   57.0,24,   49.3,24, 9999.9, 0, 9999.9, 0,   6.9,24,   7.9,24,  15.0, 999.9,   64.0*,  46.4*,99.99E,999.9, 110010,
061800,99999, 20000902,   56.3,24,   55.6,24, 9999.9, 0, 9999.9, 0,   4.5,24,   8.5,24,  15.0, 999.9,   59.0*,  54.5*,99.99E,999.9, 010010,
061800,99999, 20000903,   56.5,24,   54.1,24, 9999.9, 0, 9999.9, 0,   6.4,24,  15.6,24,  22.9, 999.9,   63.3*,  52.9*, 0.24E,999.9, 010000,
061800,99999, 20000904,   54.9,24,   41.2,24, 9999.9, 0, 9999.9, 0,   7.0,24,  13.6,24,  20.0, 999.9,   60.8*,  48.2*, 0.03E,999.9, 000000,
061800,99999, 20000905,   53.6,24,   43.3,24, 9999.9, 0, 9999.9, 0,   7.5,24,   5.5,22,   8.0, 999.9,   62.2*,  44.6*, 0.00I,999.9, 000000,
061800,99999, 20000906,   56.1,24,   54.8,24, 9999.9, 0, 9999.9, 0,   6.1,24,  12.1,24,  16.9,  27.0,   60.6*,  48.9*,99.99I,999.9, 010000,
